rater_id,expertise,source,question_id,pass,set,order,llm_author,story_file,obs_id,dimension,author_gpt_vs_claude,author_gemini_vs_claude,end_score,end_score_c
R_2ilKBPnN7I2qbKd,expert,Human,10,0,12.0,LLM_first,Human,human_story_12.txt,2510,Originality2,0,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,LLM,10,0,12.0,LLM_first,gpt,gpt_story_12.txt,2511,Originality2,1,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,Human,11,0,12.0,LLM_first,Human,human_story_12.txt,2512,Originality3,0,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,LLM,11,0,12.0,LLM_first,gpt,gpt_story_12.txt,2513,Originality3,1,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,Human,12,0,12.0,LLM_first,Human,human_story_12.txt,2514,Elaboration1,0,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,LLM,12,1,12.0,LLM_first,gpt,gpt_story_12.txt,2515,Elaboration1,1,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,Human,13,0,12.0,LLM_first,Human,human_story_12.txt,2516,Elaboration2,0,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,LLM,13,0,12.0,LLM_first,gpt,gpt_story_12.txt,2517,Elaboration2,1,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,Human,14,0,12.0,LLM_first,Human,human_story_12.txt,2518,Elaboration3,0,0,3.4,0.4442477876106192
R_2ilKBPnN7I2qbKd,expert,LLM,14,0,12.0,LLM_first,gpt,gpt_story_12.txt,2519,Elaboration3,1,0,3.4,0.4442477876106192
R_2k5e4S5dcsA4TiV,expert,Human,1,0,4.0,Human_first,Human,human_story_4.txt,2520,Fluency1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,1,1,4.0,Human_first,claude,claude_story_4.txt,2521,Fluency1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,2,0,4.0,Human_first,Human,human_story_4.txt,2522,Fluency2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,2,0,4.0,Human_first,claude,claude_story_4.txt,2523,Fluency2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,3,1,4.0,Human_first,Human,human_story_4.txt,2524,Fluency3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,3,0,4.0,Human_first,claude,claude_story_4.txt,2525,Fluency3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,4,0,4.0,Human_first,Human,human_story_4.txt,2526,Fluency4,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,4,0,4.0,Human_first,claude,claude_story_4.txt,2527,Fluency4,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,5,0,4.0,Human_first,Human,human_story_4.txt,2528,Fluency5,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,5,0,4.0,Human_first,claude,claude_story_4.txt,2529,Fluency5,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,6,0,4.0,Human_first,Human,human_story_4.txt,2530,Flexibility1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,6,0,4.0,Human_first,claude,claude_story_4.txt,2531,Flexibility1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,7,1,4.0,Human_first,Human,human_story_4.txt,2532,Flexibility2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,7,0,4.0,Human_first,claude,claude_story_4.txt,2533,Flexibility2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,8,0,4.0,Human_first,Human,human_story_4.txt,2534,Flexibility3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,8,0,4.0,Human_first,claude,claude_story_4.txt,2535,Flexibility3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,9,0,4.0,Human_first,Human,human_story_4.txt,2536,Originality1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,9,0,4.0,Human_first,claude,claude_story_4.txt,2537,Originality1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,10,0,4.0,Human_first,Human,human_story_4.txt,2538,Originality2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,10,0,4.0,Human_first,claude,claude_story_4.txt,2539,Originality2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,11,1,4.0,Human_first,Human,human_story_4.txt,2540,Originality3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,11,0,4.0,Human_first,claude,claude_story_4.txt,2541,Originality3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,12,1,4.0,Human_first,Human,human_story_4.txt,2542,Elaboration1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,12,0,4.0,Human_first,claude,claude_story_4.txt,2543,Elaboration1,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,13,0,4.0,Human_first,Human,human_story_4.txt,2544,Elaboration2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,13,0,4.0,Human_first,claude,claude_story_4.txt,2545,Elaboration2,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,Human,14,1,4.0,Human_first,Human,human_story_4.txt,2546,Elaboration3,0,0,4.0,1.0442477876106193
R_2k5e4S5dcsA4TiV,expert,LLM,14,0,4.0,Human_first,claude,claude_story_4.txt,2547,Elaboration3,0,0,4.0,1.0442477876106193
R_2CHmHyD8tWDCSMF,expert,Human,1,0,31.0,LLM_first,Human,human_story_31.txt,2548,Fluency1,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,1,1,31.0,LLM_first,gpt,gpt_story_31.txt,2549,Fluency1,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,2,1,31.0,LLM_first,Human,human_story_31.txt,2550,Fluency2,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,2,1,31.0,LLM_first,gpt,gpt_story_31.txt,2551,Fluency2,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,3,0,31.0,LLM_first,Human,human_story_31.txt,2552,Fluency3,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,3,0,31.0,LLM_first,gpt,gpt_story_31.txt,2553,Fluency3,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,4,0,31.0,LLM_first,Human,human_story_31.txt,2554,Fluency4,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,4,1,31.0,LLM_first,gpt,gpt_story_31.txt,2555,Fluency4,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,5,0,31.0,LLM_first,Human,human_story_31.txt,2556,Fluency5,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,5,1,31.0,LLM_first,gpt,gpt_story_31.txt,2557,Fluency5,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,6,0,31.0,LLM_first,Human,human_story_31.txt,2558,Flexibility1,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,6,0,31.0,LLM_first,gpt,gpt_story_31.txt,2559,Flexibility1,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,7,0,31.0,LLM_first,Human,human_story_31.txt,2560,Flexibility2,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,7,0,31.0,LLM_first,gpt,gpt_story_31.txt,2561,Flexibility2,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,8,0,31.0,LLM_first,Human,human_story_31.txt,2562,Flexibility3,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,8,0,31.0,LLM_first,gpt,gpt_story_31.txt,2563,Flexibility3,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,9,0,31.0,LLM_first,Human,human_story_31.txt,2564,Originality1,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,9,0,31.0,LLM_first,gpt,gpt_story_31.txt,2565,Originality1,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,10,0,31.0,LLM_first,Human,human_story_31.txt,2566,Originality2,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,10,0,31.0,LLM_first,gpt,gpt_story_31.txt,2567,Originality2,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,11,0,31.0,LLM_first,Human,human_story_31.txt,2568,Originality3,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,11,1,31.0,LLM_first,gpt,gpt_story_31.txt,2569,Originality3,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,12,0,31.0,LLM_first,Human,human_story_31.txt,2570,Elaboration1,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,12,0,31.0,LLM_first,gpt,gpt_story_31.txt,2571,Elaboration1,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,13,0,31.0,LLM_first,Human,human_story_31.txt,2572,Elaboration2,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,13,0,31.0,LLM_first,gpt,gpt_story_31.txt,2573,Elaboration2,1,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,Human,14,0,31.0,LLM_first,Human,human_story_31.txt,2574,Elaboration3,0,0,2.6,-0.3557522123893806
R_2CHmHyD8tWDCSMF,expert,LLM,14,0,31.0,LLM_first,gpt,gpt_story_31.txt,2575,Elaboration3,1,0,2.6,-0.3557522123893806
R_8mmgDgHYGII1Jg8,expert,Human,1,1,24.0,Human_first,Human,human_story_24.txt,2576,Fluency1,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,1,0,24.0,Human_first,gpt,gpt_story_24.txt,2577,Fluency1,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,2,0,24.0,Human_first,Human,human_story_24.txt,2578,Fluency2,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,2,0,24.0,Human_first,gpt,gpt_story_24.txt,2579,Fluency2,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,3,1,24.0,Human_first,Human,human_story_24.txt,2580,Fluency3,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,3,0,24.0,Human_first,gpt,gpt_story_24.txt,2581,Fluency3,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,4,1,24.0,Human_first,Human,human_story_24.txt,2582,Fluency4,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,4,1,24.0,Human_first,gpt,gpt_story_24.txt,2583,Fluency4,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,5,0,24.0,Human_first,Human,human_story_24.txt,2584,Fluency5,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,5,0,24.0,Human_first,gpt,gpt_story_24.txt,2585,Fluency5,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,6,0,24.0,Human_first,Human,human_story_24.txt,2586,Flexibility1,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,6,0,24.0,Human_first,gpt,gpt_story_24.txt,2587,Flexibility1,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,7,1,24.0,Human_first,Human,human_story_24.txt,2588,Flexibility2,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,7,0,24.0,Human_first,gpt,gpt_story_24.txt,2589,Flexibility2,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,8,1,24.0,Human_first,Human,human_story_24.txt,2590,Flexibility3,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,8,0,24.0,Human_first,gpt,gpt_story_24.txt,2591,Flexibility3,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,9,0,24.0,Human_first,Human,human_story_24.txt,2592,Originality1,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,9,0,24.0,Human_first,gpt,gpt_story_24.txt,2593,Originality1,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,10,1,24.0,Human_first,Human,human_story_24.txt,2594,Originality2,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,10,0,24.0,Human_first,gpt,gpt_story_24.txt,2595,Originality2,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,11,1,24.0,Human_first,Human,human_story_24.txt,2596,Originality3,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,11,0,24.0,Human_first,gpt,gpt_story_24.txt,2597,Originality3,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,12,1,24.0,Human_first,Human,human_story_24.txt,2598,Elaboration1,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,12,0,24.0,Human_first,gpt,gpt_story_24.txt,2599,Elaboration1,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,13,0,24.0,Human_first,Human,human_story_24.txt,2600,Elaboration2,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,13,1,24.0,Human_first,gpt,gpt_story_24.txt,2601,Elaboration2,1,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,Human,14,1,24.0,Human_first,Human,human_story_24.txt,2602,Elaboration3,0,0,3.0,0.044247787610619316
R_8mmgDgHYGII1Jg8,expert,LLM,14,0,24.0,Human_first,gpt,gpt_story_24.txt,2603,Elaboration3,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,1,1,1.0,Human_first,Human,human_story_1.txt,2604,Fluency1,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,1,1,1.0,Human_first,gpt,gpt_story_1.txt,2605,Fluency1,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,2,0,1.0,Human_first,Human,human_story_1.txt,2606,Fluency2,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,2,1,1.0,Human_first,gpt,gpt_story_1.txt,2607,Fluency2,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,3,1,1.0,Human_first,Human,human_story_1.txt,2608,Fluency3,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,3,1,1.0,Human_first,gpt,gpt_story_1.txt,2609,Fluency3,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,4,1,1.0,Human_first,Human,human_story_1.txt,2610,Fluency4,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,4,1,1.0,Human_first,gpt,gpt_story_1.txt,2611,Fluency4,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,5,1,1.0,Human_first,Human,human_story_1.txt,2612,Fluency5,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,5,1,1.0,Human_first,gpt,gpt_story_1.txt,2613,Fluency5,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,6,0,1.0,Human_first,Human,human_story_1.txt,2614,Flexibility1,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,6,0,1.0,Human_first,gpt,gpt_story_1.txt,2615,Flexibility1,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,7,0,1.0,Human_first,Human,human_story_1.txt,2616,Flexibility2,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,7,1,1.0,Human_first,gpt,gpt_story_1.txt,2617,Flexibility2,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,8,0,1.0,Human_first,Human,human_story_1.txt,2618,Flexibility3,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,8,0,1.0,Human_first,gpt,gpt_story_1.txt,2619,Flexibility3,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,9,1,1.0,Human_first,Human,human_story_1.txt,2620,Originality1,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,9,0,1.0,Human_first,gpt,gpt_story_1.txt,2621,Originality1,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,10,1,1.0,Human_first,Human,human_story_1.txt,2622,Originality2,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,10,0,1.0,Human_first,gpt,gpt_story_1.txt,2623,Originality2,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,11,0,1.0,Human_first,Human,human_story_1.txt,2624,Originality3,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,11,1,1.0,Human_first,gpt,gpt_story_1.txt,2625,Originality3,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,12,0,1.0,Human_first,Human,human_story_1.txt,2626,Elaboration1,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,12,0,1.0,Human_first,gpt,gpt_story_1.txt,2627,Elaboration1,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,13,0,1.0,Human_first,Human,human_story_1.txt,2628,Elaboration2,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,13,0,1.0,Human_first,gpt,gpt_story_1.txt,2629,Elaboration2,1,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,Human,14,1,1.0,Human_first,Human,human_story_1.txt,2630,Elaboration3,0,0,3.0,0.044247787610619316
R_8FXxXyETVAOgEYQ,non-expert,LLM,14,1,1.0,Human_first,gpt,gpt_story_1.txt,2631,Elaboration3,1,0,3.0,0.044247787610619316
R_2passAeKF7AV4Wm,non-expert,Human,1,1,30.0,Human_first,Human,human_story_30.txt,2632,Fluency1,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,1,1,30.0,Human_first,gemini,gemini_story_30.txt,2633,Fluency1,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,2,1,30.0,Human_first,Human,human_story_30.txt,2634,Fluency2,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,2,1,30.0,Human_first,gemini,gemini_story_30.txt,2635,Fluency2,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,3,1,30.0,Human_first,Human,human_story_30.txt,2636,Fluency3,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,3,0,30.0,Human_first,gemini,gemini_story_30.txt,2637,Fluency3,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,4,1,30.0,Human_first,Human,human_story_30.txt,2638,Fluency4,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,4,1,30.0,Human_first,gemini,gemini_story_30.txt,2639,Fluency4,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,5,1,30.0,Human_first,Human,human_story_30.txt,2640,Fluency5,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,5,0,30.0,Human_first,gemini,gemini_story_30.txt,2641,Fluency5,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,6,0,30.0,Human_first,Human,human_story_30.txt,2642,Flexibility1,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,6,1,30.0,Human_first,gemini,gemini_story_30.txt,2643,Flexibility1,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,7,1,30.0,Human_first,Human,human_story_30.txt,2644,Flexibility2,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,7,1,30.0,Human_first,gemini,gemini_story_30.txt,2645,Flexibility2,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,8,1,30.0,Human_first,Human,human_story_30.txt,2646,Flexibility3,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,8,1,30.0,Human_first,gemini,gemini_story_30.txt,2647,Flexibility3,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,9,0,30.0,Human_first,Human,human_story_30.txt,2648,Originality1,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,9,1,30.0,Human_first,gemini,gemini_story_30.txt,2649,Originality1,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,10,0,30.0,Human_first,Human,human_story_30.txt,2650,Originality2,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,10,0,30.0,Human_first,gemini,gemini_story_30.txt,2651,Originality2,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,11,0,30.0,Human_first,Human,human_story_30.txt,2652,Originality3,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,11,1,30.0,Human_first,gemini,gemini_story_30.txt,2653,Originality3,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,12,1,30.0,Human_first,Human,human_story_30.txt,2654,Elaboration1,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,12,1,30.0,Human_first,gemini,gemini_story_30.txt,2655,Elaboration1,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,13,0,30.0,Human_first,Human,human_story_30.txt,2656,Elaboration2,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,13,0,30.0,Human_first,gemini,gemini_story_30.txt,2657,Elaboration2,0,1,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,Human,14,1,30.0,Human_first,Human,human_story_30.txt,2658,Elaboration3,0,0,1.8,-1.1557522123893806
R_2passAeKF7AV4Wm,non-expert,LLM,14,1,30.0,Human_first,gemini,gemini_story_30.txt,2659,Elaboration3,0,1,1.8,-1.1557522123893806
R_89c7B8zwACxPc1u,expert,Human,1,0,10.0,LLM_first,Human,human_story_10.txt,2660,Fluency1,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,1,1,10.0,LLM_first,gemini,gemini_story_10.txt,2661,Fluency1,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,2,0,10.0,LLM_first,Human,human_story_10.txt,2662,Fluency2,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,2,1,10.0,LLM_first,gemini,gemini_story_10.txt,2663,Fluency2,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,3,0,10.0,LLM_first,Human,human_story_10.txt,2664,Fluency3,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,3,1,10.0,LLM_first,gemini,gemini_story_10.txt,2665,Fluency3,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,4,0,10.0,LLM_first,Human,human_story_10.txt,2666,Fluency4,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,4,1,10.0,LLM_first,gemini,gemini_story_10.txt,2667,Fluency4,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,5,1,10.0,LLM_first,Human,human_story_10.txt,2668,Fluency5,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,5,1,10.0,LLM_first,gemini,gemini_story_10.txt,2669,Fluency5,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,6,0,10.0,LLM_first,Human,human_story_10.txt,2670,Flexibility1,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,6,0,10.0,LLM_first,gemini,gemini_story_10.txt,2671,Flexibility1,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,7,0,10.0,LLM_first,Human,human_story_10.txt,2672,Flexibility2,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,7,1,10.0,LLM_first,gemini,gemini_story_10.txt,2673,Flexibility2,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,8,1,10.0,LLM_first,Human,human_story_10.txt,2674,Flexibility3,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,8,1,10.0,LLM_first,gemini,gemini_story_10.txt,2675,Flexibility3,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,9,0,10.0,LLM_first,Human,human_story_10.txt,2676,Originality1,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,9,1,10.0,LLM_first,gemini,gemini_story_10.txt,2677,Originality1,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,10,1,10.0,LLM_first,Human,human_story_10.txt,2678,Originality2,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,10,1,10.0,LLM_first,gemini,gemini_story_10.txt,2679,Originality2,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,11,0,10.0,LLM_first,Human,human_story_10.txt,2680,Originality3,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,11,1,10.0,LLM_first,gemini,gemini_story_10.txt,2681,Originality3,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,12,0,10.0,LLM_first,Human,human_story_10.txt,2682,Elaboration1,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,12,0,10.0,LLM_first,gemini,gemini_story_10.txt,2683,Elaboration1,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,13,0,10.0,LLM_first,Human,human_story_10.txt,2684,Elaboration2,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,13,0,10.0,LLM_first,gemini,gemini_story_10.txt,2685,Elaboration2,0,1,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,Human,14,0,10.0,LLM_first,Human,human_story_10.txt,2686,Elaboration3,0,0,2.8,-0.15575221238938086
R_89c7B8zwACxPc1u,expert,LLM,14,0,10.0,LLM_first,gemini,gemini_story_10.txt,2687,Elaboration3,0,1,2.8,-0.15575221238938086
